"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,0,4,3,104,104,0.893944873229787,0.0112717038163372,0,0.392,2000,"mean_spad_diff","PRO_Taxa00043","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.753511111111111
1,0,1,-2,4,3,90,90,0.762433636392244,0.163054315646582,0.110700645723293,0.116,2000,"mean_spad_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.659511737089202
1,0,1,-1,4,3,100,100,0.868683053147967,0.0660978244721085,0.0256577801755478,0.239,2000,"mean_spad_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.691862151394422
1,0,1,0,4,3,104,104,0.946735959920214,-0.0396658340848766,0,1,2000,"mean_spad_diff","PRO_Taxa00044","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.768061726815312,0.126475336957716,0.0749831928517773,0.1585,2000,"mean_spad_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.682214932126697
1,0,1,-1,4,3,100,100,0.693929052646486,0.176797378801031,0.12367443880628,0.106,2000,"mean_spad_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.651604060913706
1,0,1,0,4,3,104,104,0.826473450991615,-0.0168070497659096,0,1,2000,"mean_spad_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.945129554058032,-0.0185630361733842,0,1,2000,"mean_spad_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,100,100,0.94799168111003,-0.0740516094723735,0,1,2000,"mean_spad_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.662442919240227,0.26329853423315,0.206094343969667,0.0425,2000,"mean_spad_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.507902960526316
1,0,1,-2,4,3,90,90,0.377289014977711,0.152525717015393,0.137081513133066,0.0225,2000,"mean_spad_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.431643564356436
1,0,1,-1,4,3,100,100,0.491274267664849,-0.137001589306476,0,1,2000,"mean_spad_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,104,104,0.550810005012893,-0.268237538910758,0,1,2000,"mean_spad_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.829264807761947,0.121135651356367,0.0797910644681204,0.114,2000,"mean_spad_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.658445151033386
1,0,1,-1,4,3,100,100,0.84945986009504,0.0454113495960137,0.010605997453744,0.2435,2000,"mean_spad_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.693738693467337
1,0,1,0,4,3,104,104,0.735439806014656,0.170230067313793,0.121046232440989,0.0785,2000,"mean_spad_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.600401052631579
5,4,1,-2,8,7,70,70,0.456587256062931,-0.0337327684733615,0,1,2000,"mean_spad_diff","PRO_Taxa00049","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
