"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
1,0,1,-1,4,3,99,99,0.903881023549491,-0.0825177159903229,0,1,2000,"mean_n_stem_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.695413329028282,0.206191919520742,0.162718088613379,0.058,2000,"mean_n_stem_diff","PRO_Taxa00045","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.773340578214596,0.1820394318358,0.137008566517061,0.0655,2000,"mean_n_stem_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.760631445487258,0.14379045653007,0.0970125328094094,0.114,2000,"mean_n_stem_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.907342277082871,-0.0854490358200862,0,1,2000,"mean_n_stem_diff","PRO_Taxa00046","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,90,90,0.728569902331115,-0.176985011134704,0,1,2000,"mean_n_stem_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-1,5,4,90,90,0.74599587849825,-0.14007207555611,0,1,2000,"mean_n_stem_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,0,5,4,85,85,0.910201835330966,-0.133178851091344,0,1,2000,"mean_n_stem_diff","PRO_Taxa00047","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.978207681085422,-0.044046814502406,0,1,2000,"mean_n_stem_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.933449855292821,-0.0435810049424676,0,1,2000,"mean_n_stem_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.467579493945478,0.0441642376888011,0.0108711227543644,0.274,2000,"mean_n_stem_diff","PRO_Taxa00048","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.571176084057694,0.069783410381734,0.0361487595050015,0.1905,2000,"mean_n_stem_diff","PRO_Taxa00049","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,99,99,0.551771335600292,0.0550497950516423,0.0149434479621649,0.2735,2000,"mean_n_stem_diff","PRO_Taxa00049","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.481074710461975,0.121979821592847,0.0881099184030513,0.0975,2000,"mean_n_stem_diff","PRO_Taxa00049","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-2,7,6,70,70,1.01255155246735,-0.0489262530382759,0,1,2000,"mean_n_stem_diff","PRO_Taxa00050","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-1,7,6,70,70,0.922239689366975,0.0397752172277979,0.0214315776292068,0.1765,2000,"mean_n_stem_diff","PRO_Taxa00050","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,65,65,0.916583425620342,0.0621924348899882,0.0232113729768823,0.267,2000,"mean_n_stem_diff","PRO_Taxa00050","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,90,90,0.756561610419506,0.253989624992847,0.208679271276975,0.032,2000,"mean_n_stem_diff","PRO_Taxa00051","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
