"E","E0","tau","tp","nn","nn0","n_lib","n_pred","rmse","te","ete","pval","n_surr","effect_var","cause_var","cond_var","fdr"
4,3,1,0,7,6,50,50,0.588756275703315,0.0515253754886291,0.0323029939738196,0.136,2000,"PRO_Taxa00033","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.3924447974583
1,0,1,-2,4,3,75,75,0.792408400473728,-0.0215097069712974,0,1,2000,"PRO_Taxa00034","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,85,85,0.670211483564385,0.0814174811212655,0.0623230448546664,0.0545,2000,"PRO_Taxa00034","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.306025502318393
1,0,1,0,4,3,94,94,0.674974696234469,-0.0170106704410563,0,1,2000,"PRO_Taxa00034","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,75,75,0.777548828540724,-0.00257923496160739,0,1,2000,"PRO_Taxa00035","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-1,4,3,85,85,0.739314228789533,-0.0167122478665387,0,1,2000,"PRO_Taxa00035","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,0,4,3,94,94,0.66569754873749,-0.00317090369810596,0,1,2000,"PRO_Taxa00035","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
2,1,1,-2,5,4,65,65,0.694402820565069,0.062521132875135,0.0440805557591392,0.1225,2000,"PRO_Taxa00036","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.380953964194373
2,1,1,-1,5,4,75,75,0.607142071650256,0.156534155632894,0.0906235615473092,0.1415,2000,"PRO_Taxa00036","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.398503488372093
2,1,1,0,5,4,84,84,0.656036371164896,-0.115670266947234,0,1,2000,"PRO_Taxa00036","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,40,40,0.782106737425778,-0.00805263572780848,0,1,2000,"PRO_Taxa00037","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-1,8,7,40,40,0.748951725414193,-0.027519983393043,0,1,2000,"PRO_Taxa00037","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,0,8,7,40,40,0.682377958467761,-0.0130058093431267,0,1,2000,"PRO_Taxa00037","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
5,4,1,-2,8,7,40,40,0.698240568141985,0.0285888160623615,0.0190172115357393,0.122,2000,"PRO_Taxa00038","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.380778350515464
5,4,1,-1,8,7,40,40,0.69552701166824,0.0187467888214267,0.00975856138384138,0.175,2000,"PRO_Taxa00038","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.424983288770053
5,4,1,0,8,7,40,40,0.682779096646631,-0.0554380759995018,0,1,2000,"PRO_Taxa00038","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-2,7,6,50,50,0.699408844223073,0.00432301254869571,0,0.2145,2000,"PRO_Taxa00039","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.459751327433628
4,3,1,-1,7,6,50,50,0.695677787934207,-0.00123879189419879,0,1,2000,"PRO_Taxa00039","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,0,7,6,50,50,0.694712673692736,-0.0714199326635607,0,1,2000,"PRO_Taxa00039","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
4,3,1,-2,7,6,50,50,0.670445103438477,0.0010880658691535,0,0.422,2000,"PRO_Taxa00040","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.646070796460177
4,3,1,-1,7,6,50,50,0.675742670673079,0.00749168563648833,0.0020201646463988,0.2485,2000,"PRO_Taxa00040","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.494956414473684
4,3,1,0,7,6,50,50,0.629679308560827,-0.0949329144088024,0,1,2000,"PRO_Taxa00040","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",1
1,0,1,-2,4,3,75,75,0.707348825687786,0.0920432763551194,0.0635760459195655,0.098,2000,"PRO_Taxa00041","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.353061224489796
1,0,1,-1,4,3,85,85,0.679327410606684,0.0679075841742977,0.0402239087315732,0.1545,2000,"PRO_Taxa00041","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.408778219971056
1,0,1,0,4,3,94,94,0.573836527763791,0.145319971747556,0.116539979241141,0.025,2000,"PRO_Taxa00041","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.255126404494382
1,0,1,-2,4,3,75,75,0.681356215011406,0.129481963333661,0.100841181090186,0.0425,2000,"PRO_Taxa00042","mean_n_stem_diff","clim_cum_7days_temp, clim_cum_7days_sunlihg_hours",0.282788461538462
